note_id,seller_id,seller_name,goods_id,bridge_type,total_imp,total_clk,total_gv,total_buy,total_dgmv,gpm,ctr1_pct,good_click_quality_score,low_bad_market_score,model_sincerity_score,model_sincerity_level,creation_level,aigc_score,first_img_aesthetic_level,first_img_beauty_level,first_img_quality_level,first_img_definition_level,note_unfriendly_score,neg_emotion_score,spam_level,audit_level,ces_score_td,fans_num,publish_days,tob_b_level_30d,tob_seller_period_level,cover_url,note_quality_level,purchase_intent_score,rk_low_bad,rk_good_click,rk_sincerity,algo_quality_rank,tier,rn_in_tier
6a048c560000000007028e4c,66311aa2a57f580001f78bac,蜂丫头的蜜罐的店,69f0aec70511b50001aa5568,goods_seller,924535,19968,29619,908,41544.15,44.935183632853274,2.15978843418583,0.734885,0.924888,50.95838165283203,高,B,0.085993,中,中,中,中,0.047697608229480215,0.05063291139240506,正常,2,11135.0,15928,32,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g008320449th42a0g5phh2vl0u80a4os5bp8?imageView2/2/w/540/format/jpg/q/75,2,0.7001953125,0.9463981765167325,0.20517146959134439,0.11903704690437074,0.4235355643374825,优秀,307
6a13f18d00000000360029e8,68d395a5370d0a0015dedce4,一山一禾旗舰店,690ef9db1b78790001a6ca79,goods_seller,937058,50652,8629,507,42062.329999999994,44.88764836328167,5.40542847934706,0.768101,0.879068,-8.454434394836426,中,B,0.068243,中,中,高,中,0.04617488730698824,0.01,正常,2,2537.0,11685,20,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k8320j57geb5cag5ngo2vbg8drsbq8uhs0?imageView2/2/w/540/format/jpg/q/75,2,0.8154296875,0.36240249840889244,0.09337211195476815,0.8160827671950623,0.42395245918624097,优秀,308
6a0eaf8e0000000007023cf6,5dbbdcabf0532b000145665c,三家村旗舰店,66bade1da7c583000133d6b3,goods_seller,322252,22322,4143,340,14419.729999999998,44.74675098990851,6.92687710239192,0.656966,0.80938,18.918254852294922,中,B,0.074582,中,中,高,中,,,正常,2,1112.0,25919,24,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320dqf9la6k105n61rceli69oav44s8o?imageView2/2/w/540/format/jpg/q/75,2,0.76708984375,0.06662670396518805,0.6531311516658526,0.48781877654929473,0.4025255440601118,优秀,309
6a1c15f6000000003700e9f3,65435ca6368edf00013dcfb2,跳角旗舰店,687745088fe34700017a1507,goods_seller,740734,39548,13954,572,32977.52999999997,44.520070632642714,5.33902858516012,0.677392,0.826788,36.51369094848633,中,B,0.044829,中,中,高,中,,,正常,2,1322.0,12922,14,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320r3pl5olc105p5nhgcl7b7bous9jp8?imageView2/2/w/540/format/jpg/q/75,1,0.047607421875,0.1001509702055859,0.5112339594156565,0.2688675754481003,0.2934175016897809,优秀,310
69fae78f0000000036032ad3,65826e17c98601000168e592,以味坊健康日记的店,693ed2f669110000019ca120,goods_seller,257207,15596,1948,186,11430.909999999998,44.44245296589906,6.06359858013196,0.621248,0.840351,38.548118591308594,中,B,0.070952,中,中,高,中,,,正常,4,635.0,31947,39,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g00831vqij9pu2ikg5nhu55b09fee83pledg?imageView2/2/w/540/format/jpg/q/75,2,0.94189453125,0.13807853410890575,0.8697659961813419,0.24198155795331763,0.4166086960811884,优秀,311
668ce69b00000000250143e1,64c9c0c213d4fb0001ad7d8a,IMINT旗舰店,65618f30d28d5d00018d3186,goods_seller,279838,6302,1407,186,12380.449999999999,44.24148971905173,2.25201723854516,0.665099,0.875136,18.754539489746094,中,B,0.078317,中,低,中,中,,,正常,2,7760.0,10538,705,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31518m7i4gq0g5n30bkr4699t0lpbp10?imageView2/2/w/540/format/jpg/q/75,2,0.95947265625,0.3280271746370055,0.5956440655388304,0.49001672513061884,0.4712293217688182,优秀,312
69ff120000000000380379ed,5fe48f2a8b8c750001fd2f88,So Acai旗舰店,6646f76695742c000119a2fa,goods_seller,256225,15180,2803,92,11276.050000000001,44.00839106254269,5.92448043711582,0.693069,0.815266,-13.745989799499512,中,B,0.064089,中,中,高,中,,,正常,2,948.0,182253,36,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31vup5k0g48104a5bdakm0ouvrf7v7lg?imageView2/2/w/540/format/jpg/q/75,2,0.67724609375,0.07626955582197356,0.41376937080946674,0.8575551707295413,0.4491980324536606,优秀,313
6a044d2d00000000080003ab,687ca20a7fb7e60015de0f41,九峰牧场旗舰店,6a04339c213e2700013596f3,goods_seller,832027,52687,11908,783,35993.26999999999,43.259737965234294,6.33236661791024,0.664639,0.719453,26.848913192749023,中,B,0.047906,中,低,中,中,0.08499840873572015,0.10309278350515463,正常,2,2548.0,12424,32,B6,稳定期,http://sns-img-qn.xhscdn.com/note_pre_post_uhdr/1040g3r83203sc9agia804a78tja2jm5is8gh6mg?imageView2/2/w/540/format/jpg/q/75,2,0.9580078125,0.009361632846380415,0.5988262806565724,0.37823956899486405,0.3288091608326056,优秀,314
6a18072b0000000035039bcd,659bbef7d5a11d0001eca248,公路咖啡HIGHWAYWANG的店,682fff58fde0e20001ea30c1,goods_seller,297831,20978,7152,207,12739.429999999997,42.77402285188579,7.04359183563833,0.732837,0.913289,47.335147857666016,中,B,0.083697,中,中,高,中,0.04651965041245733,0.0,正常,4,985.0,26307,17,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320n4triu5e405o6ep3d84k9tkqcif1o?imageView2/2/w/540/format/jpg/q/75,2,0.958984375,0.7847860515370839,0.21372644790787856,0.14522741737341444,0.3812466389394589,优秀,315
6a1e40e6000000002100af87,623d6afba584000001fe6de6,无聊的瓶子旗舰店,69c0fccad6abc60001bfbb41,goods_seller,292372,31735,5412,177,12479.7,42.684319975921085,10.85432257534921,0.640698,0.855667,44.27927017211914,中,B,0.104177,中,低,中,中,,,正常,4,922.0,23702,12,B3,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320t6si6s7u6g5nli73ig8r23nkn4ak8?imageView2/2/w/540/format/jpg/q/75,0,0.9541015625,0.20000592040021906,0.7665882213637641,0.17226884537394727,0.3796209957126435,优秀,316
69cb5a36000000002301f2ac,65098134f13b150001070dcf,修哲 SHOWZE的店,691c234dba5a830015f0f412,goods_seller,324296,31676,4346,137,13736.21,42.3570133458322,9.76761970545428,0.646945,0.90956,65.80403900146484,高,B,0.133508,中,低,中,中,,,正常,2,995.0,36385,75,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31uc8rl0o2ae04a1fs4pqal4in6j7300?imageView2/2/w/540/format/jpg/q/75,1,0.93603515625,0.7257744623536551,0.7247827953169634,0.041487204535026564,0.4973481540685483,优秀,317
6a06dcdf00000000380375e6,66de9b426283a200162e969d,韩要强现烤坚果的店,66dee783f63d3900013b7837,goods_seller,357857,21236,3208,325,15068.790000000008,42.108412019326174,5.93421394579399,0.77215,0.898081,45.658180236816406,中,B,0.190816,低,低,中,中,0.05239657333619158,0.04225352112676056,正常,4,566.0,56069,30,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k832063alediq2g5nfo2etg82c76suf9k8?imageView2/2/w/540/format/jpg/q/75,2,0.80615234375,0.5674481594955819,0.08298180957032696,0.16204875449580391,0.2708262411872376,优秀,318
6a0ebf08000000003802349b,66de9b426283a200162e969d,韩要强现烤坚果的店,675cfb14b9eb7500010b2ab9,goods_seller,321176,18786,5200,254,13470.55,41.94133434627743,5.84912944927392,0.69034,0.873727,45.658180236816406,中,B,0.064499,中,低,中,中,,,正常,4,678.0,56069,24,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k8320e24am4m2305nfo2etg82c7e1dqih0?imageView2/2/w/540/format/jpg/q/75,1,0.9111328125,0.3164453917084795,0.42948803339105723,0.16204875449580391,0.3026607265317802,优秀,319
69fee5cc0000000020038428,61ab275fb3f9ca0001265c78,至言良食的店,64f1ab143e164700010b4364,goods_seller,497928,31917,2822,97,20597.52,41.366462621101846,6.40996288620041,0.682549,0.859257,23.104188919067383,中,B,0.058013,中,中,中,中,,,正常,2,1656.0,309741,36,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031vujod9nl6005o6psmog98t577vme7g?imageView2/2/w/540/format/jpg/q/75,1,0.1304931640625,0.21914361410831373,0.47731006616047245,0.42940662788804523,0.3752867693856105,优秀,320
678c91800000000016019602,64c5c38558540000013204a5,稻廷斋粽子的店,64ee90b7fa32860001e87ef1,goods_seller,512162,27614,7007,471,20940.27,40.88602824887438,5.39165342215939,0.809279,0.905412,25.368040084838867,中,B,0.043356,中,低,中,中,0.08785669756787164,0.17714285714285713,正常,2,23185.0,128223,511,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31cquuuvr16005p5chjoap236u310qug?imageView2/2/w/540/format/jpg/q/75,1,0.38134765625,0.663351242543996,0.023281973861433033,0.401321729348904,0.36265164858477766,优秀,321
6a17db6b000000000702594e,6a02cd546e3bbc0015bd7c8b,莫氏鸡煲的店,6a02f3c1721fd300013fa84d,goods_seller,1053999,25367,14557,778,42804.950000000004,40.611945552130514,2.40673852631739,0.76374,0.926799,52.1754035949707,高,B,0.069595,中,低,中,中,0.07313061352953854,0.12650602409638553,正常,4,6147.0,54871,17,B5,成长期,http://sns-img-qn.xhscdn.com/1040g2sg320ltdl9hm20g5qf4g00gg9004pqv3m0?imageView2/2/w/540/format/jpg/q/75,1,0.1575927734375,0.9619688290928466,0.1053905243994494,0.11368648520639996,0.39368194623289865,优秀,322
6a0dc9ab000000003701dddb,654c98aa9665fd00018f04de,AvoPCOS旗舰店,67f8e4d104afe30001d8f58a,goods_seller,566161,28937,7534,329,22979.679999999997,40.58859582344951,5.11109030823388,0.754785,0.841973,-41.49184799194336,低,B,0.042857,中,低,中,中,,,正常,2,2907.0,14255,25,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k8320d53gdels005omg14qgg5rj5sjuub0?imageView2/2/w/540/format/jpg/q/75,2,0.89501953125,0.14344389680742417,0.1326243654071015,0.9846957654337434,0.42025467588275633,优秀,323
6a068d07000000000803e016,65fa96317916650001282160,苏农科JAAS的店,69f1e2a2e0e86e00010282bb,goods_seller,249615,9260,2817,120,10130.190000000002,40.5832582176552,3.70971295795525,0.66701,0.872775,23.155567169189453,中,B,0.088247,中,低,中,中,,,正常,2,1005.0,139820,30,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k032062tn6uiq105o3c84009agojgi9j1g?imageView2/2/w/540/format/jpg/q/75,1,0.9462890625,0.30912629693767296,0.582286162544588,0.4282299483445081,0.4398808026089231,优秀,324
6a01abf00000000008026634,654c98aa9665fd00018f04de,AvoPCOS旗舰店,6551a17bd03d240001bebf23,goods_seller,988946,47910,10622,746,40108.65,40.556966710012475,4.84455167420668,0.721866,0.869105,-28.422948837280273,中,B,0.071657,中,低,中,中,,,正常,2,2018.0,25617,34,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k832016bedjjqb04bul3jdldnmdtlspqr0?imageView2/2/w/540/format/jpg/q/75,2,0.51416015625,0.2814558264138656,0.26283616772493823,0.9433491704039193,0.4958803881809077,优秀,325
6a156d9b00000000360037f4,62b4209f14b93b000180da6e,Soileta旗舰店,632a91606cfb6a0001acee7d,goods_seller,475229,35353,4480,315,19268.29,40.545273962658,7.43915038854952,0.773102,0.80679,5.337485313415527,中,B,0.062457,中,中,高,中,0.04824047211197115,0.03225806451612903,正常,2,1114.0,7544,19,B6,稳定期,http://sns-img-qn.xhscdn.com/note_pre_post_uhdr/1040g3r8320khrricle7g5ng5eqg081ersgg93eo?imageView2/2/w/540/format/jpg/q/75,2,0.8525390625,0.06245282181075441,0.08070245548599085,0.6749922294747125,0.2727158355904859,优秀,326
6a070dee000000000702971a,6a02cd546e3bbc0015bd7c8b,莫氏鸡煲的店,6a02f3c1721fd300013fa84d,goods_seller,1183117,29799,19560,1010,47879.510000000024,40.4689561556465,2.51868581044816,0.827915,0.926858,52.1754035949707,高,B,0.048779,中,低,中,低,0.054927913486722886,0.12992125984251968,正常,4,39710.0,54871,30,B5,成长期,http://sns-img-qn.xhscdn.com/1040g0083206ij9nsm8605qf4g00gg9000hb5lrg?imageView2/2/w/540/format/jpg/q/75,1,0.38037109375,0.9624202596095496,0.009457839349940055,0.11368648520639996,0.3618548613886299,优秀,327
687d124b000000001c036986,5fe48f2a8b8c750001fd2f88,So Acai旗舰店,664741df533bfa0001796469,goods_seller,845060,48470,6903,270,33982.65,40.213298464014386,5.73568740681135,0.705316,0.814488,-13.745989799499512,中,B,0.065236,中,中,中,中,,,正常,2,5080.0,182253,329,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831k5qk0gm2u004a5bdakm0ouvhf9qsd0?imageView2/2/w/540/format/jpg/q/75,1,0.11273193359375,0.07511507777925788,0.3462028033095037,0.8575551707295413,0.42629101727276764,优秀,328
6a242728000000001603fc64,66de9b426283a200162e969d,韩要强现烤坚果的店,6780e138b1ef540001b3fed5,goods_seller,281538,13446,3599,343,11281.849999999997,40.072210500891515,4.77590946870405,0.674822,0.852078,45.658180236816406,中,B,0.115143,中,低,中,中,0.04738152556513485,0.05263157894736842,正常,4,594.0,56069,8,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg3212vuu1unee05nfo2etg82c7i7a5u18?imageView2/2/w/540/format/jpg/q/75,1,0.9072265625,0.18318458327782958,0.52821810754407,0.16204875449580391,0.2911504817725678,优秀,329
6a0e64ce000000003700eb05,64356e7951d42b0001c2ebaf,有悦旗舰店,6604d4f9d391df000176bca7,goods_seller,317092,14802,2193,137,12583.22,39.683183429414804,4.66804586681468,0.79653,0.877916,-17.582977294921875,中,B,0.070581,中,中,高,中,,,正常,2,738.0,20716,24,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320dnu3ln6e5g5oo9hsc5bh105fp4jg8?imageView2/2/w/540/format/jpg/q/75,2,0.06640625,0.3519085890206178,0.03775735239702204,0.8858546837766234,0.4251735417314211,优秀,330
69d7598a000000002200f9d0,6538846bcb7c4f0001cba544,Mikiko的店,6538bbbe236b460001d0ee76,goods_seller,527932,41130,4216,387,20722.81,39.252801497162515,7.79077608479880,0.615972,0.882991,42.448734283447266,中,B,0.097293,中,低,中,中,0.05762600064601587,0.21739130434782608,正常,2,1790.0,56742,66,B4,稳定期,http://sns-img-qn.xhscdn.com/note_pre_post_uhdr/1040g3r031unvs33nhm005npt67b0bk9ttmeitoo?imageView2/2/w/540/format/jpg/q/75,1,0.625,0.3979841037254118,0.8897325459201042,0.19193937510175688,0.49321867491575766,优秀,331
69e9db910000000023006790,663391ab3bf50b00017d6fe2,衢味匠心坊的店,664dff0ac0d64400011ee4d1,goods_seller,260104,25105,3489,244,10177.520000000002,39.128656229815775,9.65190846738228,0.644212,0.902286,75.43134307861328,高,B,0.073508,中,中,高,中,0.05141931687082563,0.02857142857142857,正常,4,879.0,14478,52,B4,稳定期,http://sns-img-qn.xhscdn.com/note_pre_post_uhdr/1040g3r831va1jh3g2am04a5018v059tpu5nbusg?imageView2/2/w/540/format/jpg/q/75,1,0.0450439453125,0.6214274084928141,0.7436170685138316,0.018738066693308467,0.4612608478999847,优秀,332
6a0be75f00000000350264e9,659bbef7d5a11d0001eca248,公路咖啡HIGHWAYWANG的店,682fff58fde0e20001ea30c1,goods_seller,334463,26337,6818,196,13060.789999999999,39.05002945019329,7.87441361226802,0.721674,0.911459,47.335147857666016,中,B,0.079152,中,中,高,中,,,正常,2,928.0,26307,26,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320b9vn9elk3g5o6ep3d84k9tok1jung?imageView2/2/w/540/format/jpg/q/75,2,0.95703125,0.7557168864615248,0.2637242277577964,0.14522741737341444,0.3882228438642452,优秀,333
6a0417090000000035026971,6891a36a5b17cd00154f2873,尚恰旗舰店,69dddcf898fb930001d1e762,goods_seller,1240967,58442,12337,1124,47769.130000000034,38.49347323498533,4.70939194998739,0.59199,0.85882,32.825111389160156,中,B,0.072357,中,低,高,中,,,正常,2,2403.0,8772,32,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o3203m16hk56105nvj16ag8gtitmva4lo?imageView2/2/w/540/format/jpg/q/75,1,0.9580078125,0.21676805352041797,0.9480706895786155,0.3094075159480781,0.4914154196823705,优秀,334
69f1fb73000000001a03657f,648afd2ff189f600017a2c1b,正字号达埔李和元滋补品的店,64927143ad82c1000171e01f,goods_seller,288942,17497,2682,122,11097.060000000001,38.40583923417157,6.05554055831274,0.770104,0.851241,-10.076248168945312,中,B,0.073635,中,低,中,中,,,正常,2,3281.0,23550,46,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831vhgmapfia7g5p1bse24i1hnj2gap98?imageView2/2/w/540/format/jpg/q/75,2,0.173828125,0.1797507511507778,0.0882361647647381,0.8329337063185471,0.3669735407446877,优秀,335
6a040edd000000003502dba5,659bbef7d5a11d0001eca248,公路咖啡HIGHWAYWANG的店,682fff58fde0e20001ea30c1,goods_seller,405164,29852,6172,212,15548.010000000004,38.374608800387016,7.36788066067074,0.685871,0.912614,47.335147857666016,中,B,0.078883,中,中,高,中,,,正常,2,1721.0,26307,32,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k03203konftl4505o6ep3d84k9td08kd08?imageView2/2/w/540/format/jpg/q/75,1,0.95263671875,0.7738999156342968,0.4564258543877566,0.14522741737341444,0.4585177291318226,优秀,336
681fae130000000021005222,5be3fca7bb06cd273b3a6557,米惦商店旗舰店,67b57482fb96220001629625,goods_seller,276640,21814,5733,704,10605.669999999996,38.33744216310004,7.88533834586466,0.672702,0.872492,30.99932861328125,中,B,0.074589,中,低,高,中,,,正常,2,161092.0,161311,399,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831hak0g4v3qe04a0iq50v0s99o6gvab0?imageView2/2/w/540/format/jpg/q/75,1,0.95361328125,0.3069875523585394,0.5431893195980049,0.33067655373503246,0.3936178085638589,优秀,337
6a0c003300000000350301e2,659bbef7d5a11d0001eca248,公路咖啡HIGHWAYWANG的店,682fff58fde0e20001ea30c1,goods_seller,390542,24114,5695,216,14920.65,38.204981794531705,6.17449595690092,0.682061,0.911838,47.335147857666016,中,B,0.055717,中,中,高,中,,,正常,4,901.0,26307,26,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320bcf8r9lk405o6ep3d84k9t74hip68?imageView2/2/w/540/format/jpg/q/75,1,0.95263671875,0.7615114781759247,0.48044047777629767,0.14522741737341444,0.4623931244418789,优秀,338
6a0be3840000000038036ebc,62cd4db84d694d000169c095,了不起的匠人的店,6490240031f0c000013ff200,goods_seller,319823,26779,4644,154,12156.26,38.00933641420411,8.37306885370971,0.745132,0.848126,47.26428985595703,中,B,0.135792,中,低,中,中,,,正常,2,1345.0,1045317,26,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g008320b99a0olm005o5fk66gbgd0r31g6bg?imageView2/2/w/540/format/jpg/q/75,1,0.9580078125,0.16647425365954738,0.1654085816201175,0.14754377395911963,0.15980886974626152,优秀,339
6a0574c70000000008002d2c,653f6f6abffe73000155b779,Troycake柠乐的店,69dc69786ba4080001f76e78,goods_seller,482786,39419,7937,387,18347.460000000003,38.00329752726882,8.16490121917371,0.638842,0.721614,33.93916320800781,中,B,0.06638,中,中,高,中,0.046252544285083304,0.04081632653061224,正常,4,3505.0,87408,31,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k8320509vvf3qc05npieib0brsqt36fijg?imageView2/2/w/540/format/jpg/q/75,2,0.771484375,0.009857466364726255,0.778340215798588,0.29355564436155884,0.3605844421749577,优秀,340
6a1b96df0000000038037601,6781d13db544570015574431,CoffeeBuff旗舰店,67b960c497592600017f735f,goods_seller,317911,19852,5505,165,12038.72,37.86820839794785,6.24451497431671,0.666567,0.833687,50.710655212402344,高,B,0.09173,中,中,中,中,0.04595403497417768,0.0,正常,4,1302.0,14959,14,B3,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320qkb69o5s1g5ng3b4qg8ar9i6cu51g?imageView2/2/w/540/format/jpg/q/75,2,0.7685546875,0.11777156135754777,0.5854239746606871,0.12190844101061232,0.2750346590096157,优秀,341
6a141dfd000000000800351d,687ca20a7fb7e60015de0f41,九峰牧场旗舰店,6a04339c213e2700013596f3,goods_seller,698354,41535,9892,497,26161.19,37.46121594492192,5.94755668328670,0.754568,0.85564,26.848913192749023,中,B,0.068878,中,中,中,中,0.06585932721694311,0.013333333333333334,正常,2,1963.0,12424,20,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320janfkslm204a78tja2jm5ijs7hi2o?imageView2/2/w/540/format/jpg/q/75,2,0.9560546875,0.19988011189556415,0.133216405429007,0.37823956899486405,0.23711202877314505,优秀,342
69f04a27000000003700dfda,64cc6373f58f8b000152e889,向料旗舰店,69eb1c4f933b0300011c01ef,goods_seller,551223,46584,5238,670,20643.139999999992,37.449707287250334,8.45102617271050,0.739315,0.908391,16.78862190246582,中,B,0.064833,中,中,中,中,,,正常,2,4065.0,8411,47,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031vgb8hcohm005q1c5t617f0ihhg86t8?imageView2/2/w/540/format/jpg/q/75,2,0.06524658203125,0.7074878261770495,0.1879135029527996,0.5194263132187736,0.4716092141162076,优秀,343
6a05a88f000000003502c388,659bbef7d5a11d0001eca248,公路咖啡HIGHWAYWANG的店,682fff58fde0e20001ea30c1,goods_seller,284328,15608,2500,141,10555.819999999998,37.125502940266166,5.48943473734560,0.77047,0.917674,47.335147857666016,中,B,0.109727,中,中,高,中,,,正常,4,796.0,26307,31,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k032056hv2l2s3g5o6ep3d84k9torduu1o?imageView2/2/w/540/format/jpg/q/75,2,0.0797119140625,0.8536625075855128,0.08732590323105842,0.14522741737341444,0.3620719427299952,优秀,344
6a0887410000000006031055,654c98aa9665fd00018f04de,AvoPCOS旗舰店,67f8e4d104afe30001d8f58a,goods_seller,288089,17760,4832,152,10677.46,37.06306037370396,6.16476158409380,0.751575,0.867462,-28.422948837280273,中,B,0.057114,中,低,中,中,,,正常,2,1530.0,25617,29,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k832080o5eg68004bul3jdldnmdu7nl4v8?imageView2/2/w/540/format/jpg/q/75,2,0.95263671875,0.2696298269763036,0.14347349880851945,0.9433491704039193,0.4521508320629141,优秀,345
6a23921100000000360025b5,5dbbdcabf0532b000145665c,三家村旗舰店,64084639de43910001417537,goods_seller,655963,56170,7388,574,24303.960000000014,37.0508092682057,8.56298297312501,0.668744,0.876762,18.918254852294922,中,B,0.0698,中,中,高,中,0.07842956939522101,0.04081632653061224,正常,2,1499.0,25919,8,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o32100af9b72105n61rceli69o6sdkuc8?imageView2/2/w/540/format/jpg/q/75,2,0.931640625,0.34188091114959374,0.5701863445968948,0.48781877654929473,0.46662867743192776,优秀,346
69d51c49000000001d01ec94,6207ad085e3c4500018b5e9f,新疆好货的店,69caa295ca154800019373fc,goods_seller,325355,2984,6298,363,11901.799999999996,36.58096540701694,0.91715203393217,0.613641,0.840756,31.77968978881836,中,B,0.0738,中,低,中,中,,,正常,4,1256.0,108066,68,B3,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31ulpssmh2s6g5na55uhk5c3j2un5nmo?imageView2/2/w/540/format/jpg/q/75,1,0.947265625,0.13941802465846692,0.8975992777111733,0.3201900448470317,0.452402449072224,优秀,347
6a0effc600000000360192c1,6128724e5c1bff000166ef58,它香咖啡旗舰店,68720f0475ae0c0001ab04cc,goods_seller,1264263,59385,11780,507,46083.989999999976,36.45126844651784,4.69720303449520,0.729033,0.882803,12.645219802856445,中,B,0.057969,中,中,高,中,0.04946817457675934,0.019230769230769232,正常,2,1211.0,91835,21,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320eatae0mk005nlnicd0842lr1j6lu8?imageView2/2/w/540/format/jpg/q/75,0,0.95947265625,0.39635599366517177,0.23031836952177967,0.5795479774432751,0.4020741135434089,优秀,348
69fc85ab000000001a02c145,653f6f6abffe73000155b779,Troycake柠乐的店,69f856e343360b0001cfa6f1,goods_seller,595964,63270,10082,328,21674.760000000002,36.36924377982563,10.61641307193052,0.647338,0.841947,33.93916320800781,中,B,0.089468,中,中,高,中,,,正常,4,5063.0,87408,38,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831vs9ddn92qc05npieib0brsq2rm3g60?imageView2/2/w/540/format/jpg/q/75,1,0.8603515625,0.14331068780249545,0.7220964137175673,0.29355564436155884,0.38632091529387386,优秀,349
6a06f3be0000000007027746,66311aa2a57f580001f78bac,蜂丫头的蜜罐的店,697865bba1496d0001e469e0,goods_seller,795294,21552,16230,858,28917.7,36.36101869245839,2.70994122928125,0.734953,0.926688,50.95838165283203,高,B,0.060853,中,低,中,中,,,正常,2,12081.0,15928,30,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g0083206f32b35me05phh2vl0u80a8ob1acg?imageView2/2/w/540/format/jpg/q/75,2,0.5166015625,0.96110297056081,0.20480884507792727,0.11903704690437074,0.4283162875143693,优秀,350
69e584780000000023027379,5be3fca7bb06cd273b3a6557,米惦商店旗舰店,69e0562a26065b0001a6859f,goods_seller,784356,48472,9361,1074,28394.889999999996,36.201533487345024,6.17984690625175,0.717023,0.904259,30.99932861328125,中,B,0.157502,中,中,中,中,0.04577664158015109,0.04477611940298507,正常,2,4523.0,161311,55,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031v5pu1d8is0g4a0iq50v0s99rv1tg7g?imageView2/2/w/540/format/jpg/q/75,2,0.9580078125,0.6472551544484407,0.2866657786066338,0.33067655373503246,0.42153249559670236,优秀,351
6a0452020000000006031923,65fa96317916650001282160,苏农科JAAS的店,669a4910d50cd40001e0eeed,goods_seller,362308,16035,1779,291,13091.130000000001,36.132599887388636,4.42579241970920,0.706483,0.898168,23.155567169189453,中,B,0.4214,低,低,中,中,,,正常,2,711.0,139820,32,B5,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k03203g9lnnjq505o3c84009agof9m6hn0?imageView2/2/w/540/format/jpg/q/75,1,0.74658203125,0.5686618415404882,0.33968296256826963,0.4282299483445081,0.445524917484422,优秀,352
6888d4db000000002302e4d4,6864d2e64bc6800015928051,阿姨，开饭啦的店,6888d302e019f200013a8819,goods_seller,515249,69377,6031,430,18611.329999999998,36.12104050662882,13.46475199369625,0.763354,0.909151,20.43545150756836,中,B,0.209938,中,中,中,中,0.07677002882701345,0.07291666666666667,正常,2,15022.0,116127,320,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31kh9q5632g105q26f3ems6hkhf5h9fo?imageView2/2/w/540/format/jpg/q/75,2,0.0953369140625,0.7194914376211832,0.10640439293696254,0.4677338188061513,0.4312098831214324,优秀,353
